id,session_id,message,created_at
2345,10879,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:18:00+00
2346,10879,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:19:00+00
2347,10879,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:20:00+00
2348,10880,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:20:00+00
2349,10880,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:21:00+00
2350,10881,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:22:00+00
2351,10881,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:23:00+00
2352,10881,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:24:00+00
2353,10882,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:24:00+00
2354,10882,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:25:00+00
2355,10882,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:26:00+00
2356,10883,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:26:00+00
2357,10883,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:27:00+00
2358,10884,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:28:00+00
2359,10884,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:29:00+00
2360,10884,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:30:00+00
2361,10885,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:30:00+00
2362,10885,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:31:00+00
2363,10885,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:32:00+00
2364,10886,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:32:00+00
2365,10886,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:33:00+00
2366,10887,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:34:00+00
2367,10887,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:35:00+00
2368,10887,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:36:00+00
2369,10888,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:36:00+00
2370,10888,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:37:00+00
2371,10888,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:38:00+00
2372,10889,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:38:00+00
2373,10889,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:39:00+00
2374,10890,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:40:00+00
2375,10890,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:41:00+00
2376,10890,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:42:00+00
2377,10891,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:42:00+00
2378,10891,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:43:00+00
2379,10891,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:44:00+00
2380,10892,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:44:00+00
2381,10892,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:45:00+00
2382,10893,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:46:00+00
2383,10893,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:47:00+00
2384,10893,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:48:00+00
2385,10894,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:48:00+00
2386,10894,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:49:00+00
2387,10894,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:50:00+00
2388,10895,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:50:00+00
2389,10895,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:51:00+00
2390,10896,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:52:00+00
2391,10896,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:53:00+00
2392,10896,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-15 12:54:00+00
2393,10897,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-16 10:54:00+00
2394,10897,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-16 11:55:00+00
2395,10897,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-16 12:56:00+00
2396,10898,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-17 10:56:00+00
2397,10898,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-17 11:57:00+00
2398,10899,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-18 10:58:00+00
2399,10899,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-18 11:59:00+00
2400,10899,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-18 12:00:00+00
2401,10900,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-19 10:00:00+00
2402,10900,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-19 11:01:00+00
2403,10900,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-19 12:02:00+00
2404,10901,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-20 10:02:00+00
2405,10901,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-20 11:03:00+00
2406,10902,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-21 10:04:00+00
2407,10902,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-21 11:05:00+00
2408,10902,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-21 12:06:00+00
2409,10903,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-01 10:06:00+00
2410,10903,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-01 11:07:00+00
2411,10903,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-01 12:08:00+00
2412,10904,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-02 10:08:00+00
2413,10904,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-02 11:09:00+00
2414,10905,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-03 10:10:00+00
2415,10905,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-03 11:11:00+00
2416,10905,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-03 12:12:00+00
2417,10906,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-04 10:12:00+00
2418,10906,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-04 11:13:00+00
2419,10906,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-04 12:14:00+00
2420,10907,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-05 10:14:00+00
2421,10907,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-05 11:15:00+00
2422,10908,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-06 10:16:00+00
2423,10908,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-06 11:17:00+00
2424,10908,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-06 12:18:00+00
2425,10909,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-07 10:18:00+00
2426,10909,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-07 11:19:00+00
2427,10909,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-07 12:20:00+00
2428,10910,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-08 10:20:00+00
2429,10910,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-08 11:21:00+00
2430,10911,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-09 10:22:00+00
2431,10911,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-09 11:23:00+00
2432,10911,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-09 12:24:00+00
2433,10912,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-10 10:24:00+00
2434,10912,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-10 11:25:00+00
2435,10912,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-10 12:26:00+00
2436,10913,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-11 10:26:00+00
2437,10913,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-11 11:27:00+00
2438,10914,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-12 10:28:00+00
2439,10914,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-12 11:29:00+00
2440,10914,"{""type"":""human"",""content"":""Please also fix the items we removed last week.""}",2026-06-12 12:30:00+00
2441,10915,"{""type"":""human"",""content"":""My weekly payout never arrived even though customers paid.""}",2026-06-13 10:30:00+00
2442,10915,"{""type"":""ai"",""content"":""I am checking the settlement now. Which is your restaurant?""}",2026-06-13 11:31:00+00
2443,10915,"{""type"":""human"",""content"":""It has been three days with nothing on my balance.""}",2026-06-13 12:32:00+00
2444,10916,"{""type"":""human"",""content"":""My order shows cancelled but the customer already paid.""}",2026-06-14 10:32:00+00
2445,10916,"{""type"":""ai"",""content"":""Let me look into the cancellation and the refund status.""}",2026-06-14 11:33:00+00
2446,10917,"{""type"":""human"",""content"":""Customers complain the dish does not match the photo.""}",2026-06-15 10:34:00+00
2447,10917,"{""type"":""ai"",""content"":""Thanks for flagging — I will review the menu listing.""}",2026-06-15 11:35:00+00
